tag,citation,expmm,expyy,make,state,location,violCode,Description,violFine,violDate,balance,penaltyDate,openFine,openPenalty,noticeDate,ImportDate
6ANF65,97550602,3,13,TOYT,MD,1600 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:48,$0.00 ,,$0.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
5BDS68,97457568,10,13,SUBA,MD,1200 WALL ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:47,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
3AH0959,97092407,4,13,TOYT,MD,400 E RANDALL ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:45,$32.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
35903Z,97550594,6,13,OLDS,MD,U/B W RANDALL ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:45,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
051M159,58065459,6,13,CHEV,MD,HARFORD NB @ ROSALIE,30,Red Light Violation,$75.00 ,7/4/2012 20:44,$75.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
512M915,97727507,6,14,LEXS,MD,800 S ANN ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:44,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
7DYK55,97457550,5,14,TOYT,MD,1200 WALL ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:44,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
56447M9,58065392,3,14,HOND,MD,PULASKI EB @ NORTH POINT,30,Red Light Violation,$75.00 ,7/4/2012 20:43,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9GAJ30,58065384,4,14,MITS,MD,PULASKI HWY EB @ MONUMENT ST,30,Red Light Violation,$75.00 ,7/4/2012 20:42,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
403OHL,97727499,8,12,SAA,AR,800 S ANN ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:42,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
561YNR,97550586,8,12,TOYT,TN,U/B W RANDALL ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:41,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
517M550,97457543,4,13,HOND,MD,1100 WILLIAM ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:40,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
HKE662,97727481,5,14,HOND,MD,800 S ANN ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:40,$0.00 ,,$0.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
1AL7070,97092399,8,13,NISS,MD,1500 HENRY ST,5,Obstruct/Impeding Movement of Pedestrian,$77.00 ,7/4/2012 20:40,$0.00 ,,$77.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
1HF947,97727473,5,13,MAZD,WV,700 S ANN ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:38,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
30084M4,97550578,2,13,JEEP,MD,1500 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:38,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
4AM0643,58065228,12,12,LEXU,MD,N. MONROE ST SB @ W. LAFAYETTE,30,Red Light Violation,$75.00 ,7/4/2012 20:37,$75.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
1CNG96,97727465,3,13,DODG,MD,700 S ANN ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:36,$32.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
FHH1459,97092381,12,12,GMC,PA,200 E FORT AV,5,Obstruct/Impeding Movement of Pedestrian,$77.00 ,7/4/2012 20:36,$0.00 ,,$0.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
2333V,79586327,8,12,HD,PA,900 S BROADWAY,99,All Other Stopping or Parking Violations,$32.00 ,7/4/2012 20:35,$32.00 ,,$32.00 ,$0.00 ,,08/09/2012 11:03:00 AM +0000
1AP8111,58065368,2,14,ISU,MD,HARFORD NB @ CHRISTOPHER,30,Red Light Violation,$75.00 ,7/4/2012 20:35,$75.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
44471M7,97727457,11,13,BUIC,MD,700 S ANN ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:35,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
NTV963,58074329,2,2,NISS,LA,MLK BLVD NB @ WASHINGTON BLVD,30,Red Light Violation,$75.00 ,7/4/2012 20:35,$75.00 ,,$75.00 ,$0.00 ,,07/18/2012 11:02:00 AM +0000
5AH1421,58065350,6,13,HYUN,MD,RUSSELL SB @ BAYARD,30,Red Light Violation,$75.00 ,7/4/2012 20:34,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
DVE7652,97550560,9,12,TOYT,NY,1400 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:33,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
1AP9137,97457535,2,14,TOYT,MD,100 E CROSS ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:32,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
3AE2573,97550552,1,13,NISS,MD,1400 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:31,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
KDL682,97092373,1,14,STRN,MD,U/B E FORT AV,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:31,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
5BKR86,97727440,1,14,HOND,MD,1800 EASTERN AV,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:30,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
2AE6453,97457527,12,12,TOYT,MD,100 E CROSS ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:29,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
3AS5007,97550545,8,13,HOND,MD,1400 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:28,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
87338CD,58065343,2,13,GMC,MD,ERDMAN EB @ MACON,31,Right on Red,$75.00 ,7/4/2012 20:28,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3AM4018,97092365,11,13,TOYT,MD,1400 LIGHT ST,16,In Transit Zone/Stop,$77.00 ,7/4/2012 20:27,$0.00 ,,$77.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
SG27856,58074485,12,99,NEWF,MD,LIBERTY HEIGHTS EB @ DUKELAND,30,Red Light Violation,$75.00 ,7/4/2012 20:27,$75.00 ,,$75.00 ,$0.00 ,,07/18/2012 11:02:00 AM +0000
8AA1384,97550537,8,12,FORD,MD,1400 S HANOVER ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:26,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
U760ZD,97457519,4,12,NISS,FL,100 E CROSS ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:26,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
05920M8,58065335,10,13,ACUR,MD,PULASKI EB @ MORAVIA,30,Red Light Violation,$75.00 ,7/4/2012 20:25,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
LVL756,97550529,8,13,TOYT,MD,U/B W CLEMENT ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:22,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
A349M,58065327,7,13,ACUR,FL,EASTERN AVE EB @ KANE ST,31,Right on Red,$75.00 ,7/4/2012 20:22,$75.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3AS2320,58065319,5,13,LINC,MD,SINCLAIR WB @ SHANNON,30,Red Light Violation,$75.00 ,7/4/2012 20:20,$75.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3FDA12,97550511,5,13,HYUN,MD,1300 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:20,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
8AN6911,58065301,2,14,STRN,MD,ERDMAN EB @ MACON,31,Right on Red,$75.00 ,7/4/2012 20:19,$75.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
16260CE,97457501,8,13,LEXS,MD,400 WARREN AV,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:15,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
55692M1,58065293,11,13,FORD,MD,EDMONSON EB @ ATHOL,30,Red Light Violation,$75.00 ,7/4/2012 20:13,$75.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AH4734,58065442,7,13,CHEV,MD,COLD SPRING EB @ ROLAND,30,Red Light Violation,$75.00 ,7/4/2012 20:12,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9AM8900,58065285,1,14,HOND,MD,HILLEN RD SB @ ARGONNE DR,31,Right on Red,$75.00 ,7/4/2012 20:09,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
XAJ8552,97550503,11,12,HOND,VA,1100 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:09,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
001BLC,97324032,5,14,HOND,MD,200 E HEATH ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:09,$32.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
FYG131,97324024,12,12,CHEV,MD,200 E HEATH ST,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 20:08,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
894M676,97092357,11,12,TOYT,MD,100 E CROSS ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:04,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
PF4514,97550495,5,13,JEEP,MD,1200 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:04,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
3AE8510,58065269,1,13,MAZD,MD,HARFORD NB @ CHRISTOPHER,30,Red Light Violation,$75.00 ,7/4/2012 20:03,$75.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
UY131N,97550487,,0,HOND,NJ,1200 S HANOVER ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 20:02,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
5AR9576,97324016,5,14,SUBA,MD,1600 LIGHT ST,16,In Transit Zone/Stop,$77.00 ,7/4/2012 20:01,$0.00 ,,$77.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
6AF3091,97324008,3,13,TOYT,MD,1600 LIGHT ST,16,In Transit Zone/Stop,$77.00 ,7/4/2012 20:00,$0.00 ,,$77.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
FAM1072,97237994,5,14,MAZD,NY,1600 LIGHT ST,16,In Transit Zone/Stop,$77.00 ,7/4/2012 19:59,$77.00 ,,$77.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
LXV853,13850938,,0,HOND,MD,100 NORTH AVE. W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:59,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
D86104,13850920,,0,KAWK,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:59,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
5NAY134,13850664,2,2,CHEV,CA,4942 SINCLAIR LANE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:59,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
5AG0328,13850912,6,13,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:58,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AD3795,97550479,12,12,TOYT,MD,100 W OSTEND ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 19:58,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
828M506,58065251,7,12,FORD,MD,WALTHER NB @ GLENMORE,31,Right on Red,$75.00 ,7/4/2012 19:58,$75.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3DAF78,97237986,5,13,TOYT,MD,1600 LIGHT ST,16,In Transit Zone/Stop,$77.00 ,7/4/2012 19:58,$0.00 ,,$77.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
A199959,13850904,,0,TOYT,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:58,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
XZR3942,13850888,2,2,TOYOT,NC,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:57,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
MZB628,97092340,3,13,VOLK,MD,200 E CROSS ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 19:57,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
7AN1418,13850896,2,14,TOYT,MD,1098 CATON AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:57,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
64383CD,13850847,11,12,BMW,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:56,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2AT4624,13850870,7,12,CHEV,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:56,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
LVNPRUF,13850862,4,13,MERC,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:56,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
FHN104,97550461,6,14,ACUR,MD,100 W OSTEND ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 19:56,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
HJS7320,13850854,2,2,VOLVO,PA,800 ORLEANS ST. E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:56,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
31734M4,13850805,10,12,BMW,MD,3600 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:55,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
8AJ1243,13850821,6,13,DODG,MD,5800 WALTHER AVE S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:55,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
JIMBEAN,13850797,4,13,DODG,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:55,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2AG2872,58065236,3,13,KIA,MD,ERDMAN EB @ MACON,31,Right on Red,$75.00 ,7/4/2012 19:55,$75.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
7AH4373,13850813,5,13,LINC,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:55,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AH1604,13850839,5,13,OLDS,MD,2800 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:55,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
52897B,13850789,4,14,FORD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:54,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2AT3153,13850730,,0,FORD,MD,3800 BLOCK OF POTEE ST S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:54,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
8DEV58,13850755,9,13,BUIC,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:54,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3FVF30,97550453,1,14,NISS,MD,100 W OSTEND ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 19:54,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
6AT3955,13850748,2,14,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:54,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AZP47,13850763,10,13,KIA,MD,6000 BLOCK OF HILLEN RD S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:54,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
HNR423,13850771,9,13,CHEV,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:54,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9EAP61,13850722,4,13,NISS,MD,4401 EDMONSON AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:54,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
SG28332,58065434,12,99,FORD,MD,REISTERTOWN SB @ DRUID PARK,30,Red Light Violation,$75.00 ,7/4/2012 19:54,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
194M329,13850714,3,13,MITS,MD,4862 ERDMAN AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:53,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
WWGD4U,13850698,7,13,ACUR,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:53,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
308M350,58065145,5,14,HYUN,MD,SINCLAIR EB @ SHANNON,30,Red Light Violation,$75.00 ,7/4/2012 19:53,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3AN8645,58065210,2,14,DODG,MD,EDMONSON EB @ ATHOL,30,Red Light Violation,$75.00 ,7/4/2012 19:53,$75.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2AG3471,13850706,9,13,MAZD,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:53,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
1AP9112,13850680,2,14,CHRY,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:53,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3AH2337,13850649,5,13,TOYT,MD,4332 EDMONSON AVE W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:52,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
0DSK00L,13850656,3,13,BUIC,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:52,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
7AL3836,58065137,10,13,CHRY,MD,HARFORD SB @ WALTHER,30,Red Light Violation,$75.00 ,7/4/2012 19:52,$75.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
65V881,13851324,12,12,CHEV,MD,2800 BLOCK OF POTEE ST. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:52,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
SRT73Y,58065202,2,2,FOR,NJ,WILKENS AVE EB @ DESOTO RD,31,Right on Red,$75.00 ,7/4/2012 19:52,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
M201273,13850672,9,12,TOYT,MD,1300 BLOCK OF W. COLDSPRING LA,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:52,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
5AF7123,13850623,3,13,TOYT,MD,4453 SINCLAIR LANE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:51,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
31648CA,13850615,10,12,MERZ,MD,3053 LIBERTY HEIGHTS AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:51,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3ANR59,97092332,4,12,SCION,MD,1100 BATTERY AV,22,Expired Tags,$32.00 ,7/4/2012 19:51,$32.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
6AP5578,13850631,3,14,HOND,MD,7000 REISTERSTOWN RD. S/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:51,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AB8888,97550446,9,12,SUBA,MD,100 W OSTEND ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 19:50,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
20246HT,13850607,,0,CHEV,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:50,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
6AH6945,97092324,5,13,MAZD,MD,1100 BATTERY AV,12,No Stopping/Standing Not Tow-Away Zone,$32.00 ,7/4/2012 19:50,$0.00 ,,$32.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
9AN5753,97237978,3,14,HOND,MD,U/B E WELLS ST,16,In Transit Zone/Stop,$77.00 ,7/4/2012 19:50,$0.00 ,,$0.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
850M388,13850599,11,12,JEEP,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:49,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
647M681,58065129,10,13,HOND,MD,NORTHERN PKWY WB @ FALLS RD,31,Right on Red,$75.00 ,7/4/2012 19:48,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2FEK77,97237960,7,13,HOND,MD,U/B E WELLS ST,16,In Transit Zone/Stop,$77.00 ,7/4/2012 19:48,$0.00 ,,$77.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
9AB4429,13850581,,0,JEEP,MD,200 NORTHERN PARKWAY W/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:48,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
9AD9696,97092316,12,12,ACUR,MD,300 E CROSS ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 19:48,$0.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
95305PA,58065111,6,12,,NY,PULASKI EB @ MORAVIA,30,Red Light Violation,$75.00 ,7/4/2012 19:48,$0.00 ,,$75.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
3AR1523,97550438,4,14,KIA,MD,1300 RACE ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 19:47,$0.00 ,,$0.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
59953Z,97237952,,0,HOND,MD,U/B E WELLS ST,16,In Transit Zone/Stop,$77.00 ,7/4/2012 19:47,$77.00 ,,$77.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
02586CB,13850532,,0,FORD,MD,5400 BLOCK OF WABASH AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:46,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4AL6118,13850540,11,13,NISS,MD,5400 BLOCK OF LOCH RAVEN BLVD,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:46,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
4DVR75,13850557,,0,HOND,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:46,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
710M944,13850565,2,14,DODG,MD,4401 EDMONSON AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:46,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
FSN0277,97092308,11,12,FORD,PA,300 E CROSS ST,11,Residential Parking Permit Only,$52.00 ,7/4/2012 19:46,$52.00 ,,$52.00 ,$0.00 ,,07/12/2012 11:02:00 AM +0000
LRG053,13850490,,0,TOYT,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:45,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
JWE866,13850466,9,13,DODG,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:45,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
22297CD,13850474,5,13,LEXU,MD,3800 BLOCK OF GREENSPRING AVE,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:45,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
44037M3,13850508,3,14,CHEV,MD,2600 BLOCK OF GWYNNS FALLS PKW,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:45,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
48289CA,13850482,2,13,INFI,MD,4401 EDMONSON AVE E/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:45,$0.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
2EXF11,13850516,4,13,NISS,MD,1101 CATON AVE N/B,32,Fixed Speed Camera,$40.00 ,7/4/2012 19:45,$40.00 ,,$0.00 ,$0.00 ,,07/17/2012 11:02:00 AM +0000
